task_code,task,paper_key,title,year,doi,sources,record_urls,public_available,public_urls,screening
A1,机器人超声,doi:10.1109/access.2021.3077037,RobUSt–An Autonomous Robotic Ultrasound System for Medical Imaging,2021,10.1109/access.2021.3077037,Crossref; OpenAlex,https://doi.org/10.1109/access.2021.3077037; https://openalex.org/W3159554907,yes,https://ieeexplore.ieee.org/ielx7/6287639/9312710/09420731.pdf,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.26355/eurrev_202007_22283,Role of 5G-powered remote robotic ultrasound during the COVID-19 outbreak: insights from two cases.,2020,10.26355/eurrev_202007_22283,OpenAlex,https://openalex.org/W3046590135,yes,https://doaj.org/article/ab276eeb59cb48ffb00ddd1fb8620f64,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/case56687.2023.10260479,RUSOpt: Robotic UltraSound Probe Normalization with Bayesian Optimization for In-Plane and Out-Plane Scanning,2023,10.1109/case56687.2023.10260479,OpenAlex; arXiv,http://arxiv.org/abs/2310.03406v1; https://openalex.org/W4387143432,yes,http://arxiv.org/pdf/2310.03406v1; https://arxiv.org/pdf/2310.03406,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/lra.2024.3349959,Safe Contact Force Generation for Robotic Thyroid Ultrasound Imaging,2024,10.1109/lra.2024.3349959,OpenAlex,https://openalex.org/W4390577974,yes,https://ieeexplore.ieee.org/ielx7/7083369/7339444/10380731.pdf,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/tase.2024.3378915,Safe Learning by Constraint-Aware Policy Optimization for Robotic Ultrasound Imaging,2024,10.1109/tase.2024.3378915,OpenAlex,https://openalex.org/W4393139813,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.21203/rs.3.rs-884422/v1,Safety and Feasibility of Intravascular Ultrasound-Guided Robotic,2021,10.21203/rs.3.rs-884422/v1,Crossref,https://doi.org/10.21203/rs.3.rs-884422/v1,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,title:sameasemanticanatomymappingengineforroboticultrasound,SAMe: A Semantic Anatomy Mapping Engine for Robotic Ultrasound,2026,,arXiv,http://arxiv.org/abs/2604.25646v2,yes,http://arxiv.org/pdf/2604.25646v2,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/tie.2022.3220864,SAPM: Self-Adaptive Parallel Manipulator with Pose and Force Adjustment for Robotic Ultrasonography.,2023,10.1109/tie.2022.3220864,Europe PMC,https://europepmc.org/article/MED/37323755,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC7614654/,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.3389/frobt.2024.1413065,Satisfaction analysis of 5G remote ultrasound robot for diagnostics based on a structural equation model.,2024,10.3389/frobt.2024.1413065,Europe PMC,https://europepmc.org/article/MED/39445153,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC11496036/,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/access.2022.3196774,Scanning Path Planning of the Robot for Breast Ultrasound Examination Based on Binocular Vision and NURBS,2022,10.1109/access.2022.3196774,OpenAlex,https://openalex.org/W4289912943,yes,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09851432.pdf,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/iccar61844.2024.10569616,Semi-Autonomous Ultrasound-Guided Robotic System for Percutaneous Intervention,2024,10.1109/iccar61844.2024.10569616,Crossref,https://doi.org/10.1109/iccar61844.2024.10569616,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/lra.2025.3604730,Sensorless Force Imbalance Prediction Based on Visual Information for Robotic Ultrasound Scanning,2025,10.1109/lra.2025.3604730,OpenAlex,https://openalex.org/W4413887117,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,title:shapecompletionandrealtimevisualizationinroboticultrasoundspineacquisitions,Shape Completion and Real-Time Visualization in Robotic Ultrasound Spine Acquisitions,2025,,arXiv,http://arxiv.org/abs/2508.08923v1,yes,http://arxiv.org/pdf/2508.08923v1,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/tro.2026.3695989,Simplifying Robotic Ultrasound Calibration via Conic Sections Geometry,2026,10.1109/tro.2026.3695989,Crossref,https://doi.org/10.1109/tro.2026.3695989,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1016/j.procs.2024.09.171,Simulation-based dataset acquisition for robotic cardiac ultrasound examinations,2024,10.1016/j.procs.2024.09.171,Crossref,https://doi.org/10.1016/j.procs.2024.09.171,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/mmar.2017.8046951,Singularity avoidance in a robotized ultrasound scan,2017,10.1109/mmar.2017.8046951,Crossref,https://doi.org/10.1109/mmar.2017.8046951,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/lra.2025.3604746,Smooth Path Planning and Dynamic Contact Force Regulation for Robotic Ultrasound Scanning,2025,10.1109/lra.2025.3604746,OpenAlex,https://openalex.org/W4413925431,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.3389/frobt.2024.1405169,SonoBox: development of a robotic ultrasound tomograph for the ultrasound diagnosis of paediatric forearm fractures.,2024,10.3389/frobt.2024.1405169,Crossref; Europe PMC,https://doi.org/10.3389/frobt.2024.1405169; https://europepmc.org/article/MED/39233849,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC11371668/,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.31256/hsmr26.72,Steering-Angle-Controlled Robotic Ultrasound for Spinal Imaging,2026,10.31256/hsmr26.72,Crossref,https://doi.org/10.31256/hsmr26.72,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.3390/mi9020065,Strategy for Monitoring Cardiac Interventions with an Intelligent Robotic Ultrasound Device.,2018,10.3390/mi9020065,Crossref; Europe PMC,https://doi.org/10.3390/mi9020065; https://europepmc.org/article/MED/30393341,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC6187734/,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/iccis.2017.8274821,Study of a 6DOF robot assisted ultrasound scanning system and its simulated control handle,2017,10.1109/iccis.2017.8274821,OpenAlex,https://openalex.org/W2785994810,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,title:styletransferenabledsim2realframeworkforefficientlearningofroboticultrasoundimageanalysisusingsimulateddata,Style Transfer Enabled Sim2Real Framework for Efficient Learning of Robotic Ultrasound Image Analysis Using Simulated Data,2023,,arXiv,http://arxiv.org/abs/2305.09169v1,yes,http://arxiv.org/pdf/2305.09169v1,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.3389/fpubh.2022.915071,Successful Use of a 5G-Based Robot-Assisted Remote Ultrasound System in a Care Center for Disabled Patients in Rural China,2022,10.3389/fpubh.2022.915071,Europe PMC; OpenAlex,https://europepmc.org/article/MED/35923952; https://openalex.org/W4285730963,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339711/; https://www.frontiersin.org/articles/10.3389/fpubh.2022.915071/pdf,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1117/12.2084602,Synthetic aperture ultrasound imaging with robotic aperture extension,2015,10.1117/12.2084602,Crossref,https://doi.org/10.1117/12.2084602,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1117/12.911086,System for robot-assisted real-time laparoscopic ultrasound elastography,2012,10.1117/12.911086,OpenAlex,https://openalex.org/W2036565823,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,title:tactileguidedroboticultrasoundmappingpreplannedscanpathsforintercostalimaging,Tactile-Guided Robotic Ultrasound: Mapping Preplanned Scan Paths for Intercostal Imaging,2025,,arXiv,http://arxiv.org/abs/2507.20282v1,yes,http://arxiv.org/pdf/2507.20282v1,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/tase.2023.3282974,Task Space Compliant Control and Six-Dimensional Force Regulation Toward Automated Robotic Ultrasound Imaging,2023,10.1109/tase.2023.3282974,OpenAlex,https://openalex.org/W4380318419,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1016/j.bspc.2021.102900,Tele-operated robotic ultrasound system for medical diagnosis,2021,10.1016/j.bspc.2021.102900,OpenAlex,https://openalex.org/W3185513125,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/lra.2021.3068702,Tele-Operative Low-Cost Robotic Lung Ultrasound Scanning Platform for Triage of COVID-19 Patients,2021,10.1109/lra.2021.3068702,Europe PMC; OpenAlex; arXiv,http://arxiv.org/abs/2010.12335v3; https://europepmc.org/article/MED/34532570; https://openalex.org/W3094155404,yes,http://arxiv.org/pdf/2010.12335v3; https://arxiv.org/pdf/2010.12335; https://pmc.ncbi.nlm.nih.gov/articles/PMC8442628/,precision automated title candidate; manual verification pending
A1,机器人超声,title:teleoperativeroboticlungultrasoundscanningplatformfortriageofcovid19patients,Tele-operative Robotic Lung Ultrasound Scanning Platform for Triage of COVID-19 Patients,2020,,Europe PMC,https://europepmc.org/article/PPR/PPR272349,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1155/ijta/1482326,Telerobotic Versus Standard Ultrasound in the Assessment of the Abdomen and Pelvis: A Real-World Prospective Study.,2024,10.1155/ijta/1482326,Europe PMC,https://europepmc.org/article/MED/39713775,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC11663047/,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.3389/fpubh.2023.1149964,The feasibility and satisfaction study of 5G-based robotic teleultrasound diagnostic system in health check-ups,2023,10.3389/fpubh.2023.1149964,Europe PMC; OpenAlex,https://europepmc.org/article/MED/37497023; https://openalex.org/W4384132543,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC10366591/; https://www.frontiersin.org/articles/10.3389/fpubh.2023.1149964/pdf,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/tbme.2021.3108720,Three-Dimensional Carpal Arch Morphology Using Robot-Assisted Ultrasonography.,2022,10.1109/tbme.2021.3108720,Europe PMC,https://europepmc.org/article/MED/34460363,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC9190071/,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1007/s11517-021-02369-z,Tip estimation approach for concentric tube robots using 2D ultrasound images and kinematic model.,2021,10.1007/s11517-021-02369-z,Europe PMC,https://europepmc.org/article/MED/34156603,no_location_identified,,precision automated title candidate; manual verification pending
